id;kode_provinsi;nama_provinsi;kode_kabupaten_kota;nama_kabupaten_kota;kelompok_pengeluaran;kode_bulan;bulan;inflasi;satuan;tahun;Cluster
178;32;JAWA BARAT;3274;KOTA CIREBON;PAKAIAN DAN ALAS KAKI;2;FEBRUARI;0.97;PERSEN;2024;2
179;32;JAWA BARAT;3274;KOTA CIREBON;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;2;FEBRUARI;0.27;PERSEN;2024;2
180;32;JAWA BARAT;3274;KOTA CIREBON;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;2;FEBRUARI;0.8;PERSEN;2024;2
181;32;JAWA BARAT;3274;KOTA CIREBON;KESEHATAN;2;FEBRUARI;0.5;PERSEN;2024;2
182;32;JAWA BARAT;3274;KOTA CIREBON;TRANSPORTASI;2;FEBRUARI;0.42;PERSEN;2024;2
183;32;JAWA BARAT;3274;KOTA CIREBON;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;2;FEBRUARI;0.16;PERSEN;2024;2
184;32;JAWA BARAT;3274;KOTA CIREBON;REKREASI, OLAHRAGA DAN BUDAYA;2;FEBRUARI;1.32;PERSEN;2024;2
185;32;JAWA BARAT;3274;KOTA CIREBON;PENDIDIKAN;2;FEBRUARI;1.42;PERSEN;2024;2
186;32;JAWA BARAT;3274;KOTA CIREBON;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;2;FEBRUARI;0.72;PERSEN;2024;2
187;32;JAWA BARAT;3274;KOTA CIREBON;PERAWATAN PRIBADI DA JASA LAINNYA;2;FEBRUARI;1.48;PERSEN;2024;2
188;32;JAWA BARAT;3275;KOTA BEKASI;MAKANAN, MINUMAN DAN TEMBAKAU;2;FEBRUARI;8.53;PERSEN;2024;2
189;32;JAWA BARAT;3275;KOTA BEKASI;PAKAIAN DAN ALAS KAKI;2;FEBRUARI;1.56;PERSEN;2024;2
190;32;JAWA BARAT;3275;KOTA BEKASI;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;2;FEBRUARI;-0.22;PERSEN;2024;2
191;32;JAWA BARAT;3275;KOTA BEKASI;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;2;FEBRUARI;1.16;PERSEN;2024;2
192;32;JAWA BARAT;3275;KOTA BEKASI;KESEHATAN;2;FEBRUARI;4.39;PERSEN;2024;2
193;32;JAWA BARAT;3275;KOTA BEKASI;TRANSPORTASI;2;FEBRUARI;1.15;PERSEN;2024;2
194;32;JAWA BARAT;3275;KOTA BEKASI;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;2;FEBRUARI;-0.04;PERSEN;2024;2
195;32;JAWA BARAT;3275;KOTA BEKASI;REKREASI, OLAHRAGA DAN BUDAYA;2;FEBRUARI;9.01;PERSEN;2024;2
196;32;JAWA BARAT;3275;KOTA BEKASI;PENDIDIKAN;2;FEBRUARI;2.27;PERSEN;2024;2
197;32;JAWA BARAT;3275;KOTA BEKASI;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;2;FEBRUARI;4.46;PERSEN;2024;2
198;32;JAWA BARAT;3275;KOTA BEKASI;PERAWATAN PRIBADI DA JASA LAINNYA;2;FEBRUARI;3.48;PERSEN;2024;2
199;32;JAWA BARAT;3276;KOTA DEPOK;MAKANAN, MINUMAN DAN TEMBAKAU;2;FEBRUARI;4.68;PERSEN;2024;2
200;32;JAWA BARAT;3276;KOTA DEPOK;PAKAIAN DAN ALAS KAKI;2;FEBRUARI;0.79;PERSEN;2024;2
201;32;JAWA BARAT;3276;KOTA DEPOK;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;2;FEBRUARI;1.2;PERSEN;2024;2
202;32;JAWA BARAT;3276;KOTA DEPOK;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;2;FEBRUARI;1.31;PERSEN;2024;2
203;32;JAWA BARAT;3276;KOTA DEPOK;KESEHATAN;2;FEBRUARI;0.63;PERSEN;2024;2
204;32;JAWA BARAT;3276;KOTA DEPOK;TRANSPORTASI;2;FEBRUARI;0.69;PERSEN;2024;2
205;32;JAWA BARAT;3276;KOTA DEPOK;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;2;FEBRUARI;-0.64;PERSEN;2024;2
206;32;JAWA BARAT;3276;KOTA DEPOK;REKREASI, OLAHRAGA DAN BUDAYA;2;FEBRUARI;6.7;PERSEN;2024;2
207;32;JAWA BARAT;3276;KOTA DEPOK;PENDIDIKAN;2;FEBRUARI;2.18;PERSEN;2024;2
208;32;JAWA BARAT;3276;KOTA DEPOK;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;2;FEBRUARI;2.02;PERSEN;2024;2
209;32;JAWA BARAT;3276;KOTA DEPOK;PERAWATAN PRIBADI DA JASA LAINNYA;2;FEBRUARI;4.71;PERSEN;2024;2
210;32;JAWA BARAT;3278;KOTA TASIKMALAYA;MAKANAN, MINUMAN DAN TEMBAKAU;2;FEBRUARI;6.65;PERSEN;2024;2
211;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PAKAIAN DAN ALAS KAKI;2;FEBRUARI;1.16;PERSEN;2024;2
212;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;2;FEBRUARI;1.57;PERSEN;2024;2
213;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;2;FEBRUARI;0.03;PERSEN;2024;2
214;32;JAWA BARAT;3278;KOTA TASIKMALAYA;KESEHATAN;2;FEBRUARI;1.01;PERSEN;2024;2
215;32;JAWA BARAT;3278;KOTA TASIKMALAYA;TRANSPORTASI;2;FEBRUARI;0.62;PERSEN;2024;2
216;32;JAWA BARAT;3278;KOTA TASIKMALAYA;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;2;FEBRUARI;-0.98;PERSEN;2024;2
217;32;JAWA BARAT;3278;KOTA TASIKMALAYA;REKREASI, OLAHRAGA DAN BUDAYA;2;FEBRUARI;2.48;PERSEN;2024;2
218;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PENDIDIKAN;2;FEBRUARI;2.63;PERSEN;2024;2
219;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;2;FEBRUARI;0.54;PERSEN;2024;2
220;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PERAWATAN PRIBADI DA JASA LAINNYA;2;FEBRUARI;1.02;PERSEN;2024;2
221;32;JAWA BARAT;3204;KABUPATEN BANDUNG;MAKANAN, MINUMAN DAN TEMBAKAU;3;MARET;7.68;PERSEN;2024;5
222;32;JAWA BARAT;3204;KABUPATEN BANDUNG;PAKAIAN DAN ALAS KAKI;3;MARET;-0.66;PERSEN;2024;5
223;32;JAWA BARAT;3204;KABUPATEN BANDUNG;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;3;MARET;0.88;PERSEN;2024;5
224;32;JAWA BARAT;3204;KABUPATEN BANDUNG;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;3;MARET;2.02;PERSEN;2024;5
225;32;JAWA BARAT;3204;KABUPATEN BANDUNG;KESEHATAN;3;MARET;3.82;PERSEN;2024;5
226;32;JAWA BARAT;3204;KABUPATEN BANDUNG;TRANSPORTASI;3;MARET;-0.16;PERSEN;2024;5
227;32;JAWA BARAT;3204;KABUPATEN BANDUNG;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;3;MARET;-0.95;PERSEN;2024;5
228;32;JAWA BARAT;3204;KABUPATEN BANDUNG;REKREASI, OLAHRAGA DAN BUDAYA;3;MARET;1.26;PERSEN;2024;5
229;32;JAWA BARAT;3204;KABUPATEN BANDUNG;PENDIDIKAN;3;MARET;0.4;PERSEN;2024;5
230;32;JAWA BARAT;3204;KABUPATEN BANDUNG;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;3;MARET;7.8;PERSEN;2024;5
231;32;JAWA BARAT;3204;KABUPATEN BANDUNG;PERAWATAN PRIBADI DA JASA LAINNYA;3;MARET;6.44;PERSEN;2024;5
232;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;MAKANAN, MINUMAN DAN TEMBAKAU;3;MARET;7.27;PERSEN;2024;5
233;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;PAKAIAN DAN ALAS KAKI;3;MARET;3.01;PERSEN;2024;5
234;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;3;MARET;0.48;PERSEN;2024;5
235;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;3;MARET;-1.28;PERSEN;2024;5
236;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;KESEHATAN;3;MARET;1.31;PERSEN;2024;5
237;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;TRANSPORTASI;3;MARET;0.89;PERSEN;2024;5
238;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;3;MARET;-0.71;PERSEN;2024;5
239;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;REKREASI, OLAHRAGA DAN BUDAYA;3;MARET;0.21;PERSEN;2024;5
240;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;PENDIDIKAN;3;MARET;0.81;PERSEN;2024;5
241;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;3;MARET;2.95;PERSEN;2024;5
242;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;PERAWATAN PRIBADI DA JASA LAINNYA;3;MARET;0.52;PERSEN;2024;5
243;32;JAWA BARAT;3213;KABUPATEN SUBANG;MAKANAN, MINUMAN DAN TEMBAKAU;3;MARET;8.3;PERSEN;2024;5
244;32;JAWA BARAT;3213;KABUPATEN SUBANG;PAKAIAN DAN ALAS KAKI;3;MARET;-0.2;PERSEN;2024;5
245;32;JAWA BARAT;3213;KABUPATEN SUBANG;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;3;MARET;1.15;PERSEN;2024;5
246;32;JAWA BARAT;3213;KABUPATEN SUBANG;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;3;MARET;0.94;PERSEN;2024;5
247;32;JAWA BARAT;3213;KABUPATEN SUBANG;KESEHATAN;3;MARET;1.55;PERSEN;2024;5
248;32;JAWA BARAT;3213;KABUPATEN SUBANG;TRANSPORTASI;3;MARET;1.09;PERSEN;2024;5
249;32;JAWA BARAT;3213;KABUPATEN SUBANG;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;3;MARET;-0.41;PERSEN;2024;5
250;32;JAWA BARAT;3213;KABUPATEN SUBANG;REKREASI, OLAHRAGA DAN BUDAYA;3;MARET;5.82;PERSEN;2024;5
251;32;JAWA BARAT;3213;KABUPATEN SUBANG;PENDIDIKAN;3;MARET;0.82;PERSEN;2024;5
252;32;JAWA BARAT;3213;KABUPATEN SUBANG;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;3;MARET;4.99;PERSEN;2024;5
253;32;JAWA BARAT;3213;KABUPATEN SUBANG;PERAWATAN PRIBADI DA JASA LAINNYA;3;MARET;9.41;PERSEN;2024;5
254;32;JAWA BARAT;3271;KOTA BOGOR;MAKANAN, MINUMAN DAN TEMBAKAU;3;MARET;7.99;PERSEN;2024;2
255;32;JAWA BARAT;3271;KOTA BOGOR;PAKAIAN DAN ALAS KAKI;3;MARET;3.16;PERSEN;2024;2
256;32;JAWA BARAT;3271;KOTA BOGOR;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;3;MARET;2.35;PERSEN;2024;2
257;32;JAWA BARAT;3271;KOTA BOGOR;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;3;MARET;0.4;PERSEN;2024;2
258;32;JAWA BARAT;3271;KOTA BOGOR;KESEHATAN;3;MARET;1.56;PERSEN;2024;2
259;32;JAWA BARAT;3271;KOTA BOGOR;TRANSPORTASI;3;MARET;1.57;PERSEN;2024;2
260;32;JAWA BARAT;3271;KOTA BOGOR;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;3;MARET;0.52;PERSEN;2024;2
261;32;JAWA BARAT;3271;KOTA BOGOR;REKREASI, OLAHRAGA DAN BUDAYA;3;MARET;0.76;PERSEN;2024;2
262;32;JAWA BARAT;3271;KOTA BOGOR;PENDIDIKAN;3;MARET;0.84;PERSEN;2024;2
263;32;JAWA BARAT;3271;KOTA BOGOR;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;3;MARET;0.54;PERSEN;2024;2
264;32;JAWA BARAT;3271;KOTA BOGOR;PERAWATAN PRIBADI DA JASA LAINNYA;3;MARET;5.71;PERSEN;2024;2
265;32;JAWA BARAT;3272;KOTA SUKABUMI;MAKANAN, MINUMAN DAN TEMBAKAU;3;MARET;7.71;PERSEN;2024;2
266;32;JAWA BARAT;3272;KOTA SUKABUMI;PAKAIAN DAN ALAS KAKI;3;MARET;2.31;PERSEN;2024;2
267;32;JAWA BARAT;3272;KOTA SUKABUMI;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;3;MARET;0.73;PERSEN;2024;2
268;32;JAWA BARAT;3272;KOTA SUKABUMI;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;3;MARET;0.93;PERSEN;2024;2
269;32;JAWA BARAT;3272;KOTA SUKABUMI;KESEHATAN;3;MARET;4.26;PERSEN;2024;2
270;32;JAWA BARAT;3272;KOTA SUKABUMI;TRANSPORTASI;3;MARET;0.49;PERSEN;2024;2
271;32;JAWA BARAT;3272;KOTA SUKABUMI;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;3;MARET;-0.18;PERSEN;2024;2
272;32;JAWA BARAT;3272;KOTA SUKABUMI;REKREASI, OLAHRAGA DAN BUDAYA;3;MARET;2.92;PERSEN;2024;2
273;32;JAWA BARAT;3272;KOTA SUKABUMI;PENDIDIKAN;3;MARET;0.09;PERSEN;2024;2
274;32;JAWA BARAT;3272;KOTA SUKABUMI;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;3;MARET;2.09;PERSEN;2024;2
275;32;JAWA BARAT;3272;KOTA SUKABUMI;PERAWATAN PRIBADI DA JASA LAINNYA;3;MARET;4.64;PERSEN;2024;2
276;32;JAWA BARAT;3273;KOTA BANDUNG;MAKANAN, MINUMAN DAN TEMBAKAU;3;MARET;6.91;PERSEN;2024;2
277;32;JAWA BARAT;3273;KOTA BANDUNG;PAKAIAN DAN ALAS KAKI;3;MARET;0.87;PERSEN;2024;2
278;32;JAWA BARAT;3273;KOTA BANDUNG;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;3;MARET;-0.1;PERSEN;2024;2
279;32;JAWA BARAT;3273;KOTA BANDUNG;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;3;MARET;-0.72;PERSEN;2024;2
280;32;JAWA BARAT;3273;KOTA BANDUNG;KESEHATAN;3;MARET;3.87;PERSEN;2024;2
281;32;JAWA BARAT;3273;KOTA BANDUNG;TRANSPORTASI;3;MARET;0.2;PERSEN;2024;2
282;32;JAWA BARAT;3273;KOTA BANDUNG;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;3;MARET;0.02;PERSEN;2024;2
283;32;JAWA BARAT;3273;KOTA BANDUNG;REKREASI, OLAHRAGA DAN BUDAYA;3;MARET;0.76;PERSEN;2024;2
284;32;JAWA BARAT;3273;KOTA BANDUNG;PENDIDIKAN;3;MARET;0.43;PERSEN;2024;2
285;32;JAWA BARAT;3273;KOTA BANDUNG;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;3;MARET;2.27;PERSEN;2024;2
286;32;JAWA BARAT;3273;KOTA BANDUNG;PERAWATAN PRIBADI DA JASA LAINNYA;3;MARET;4.23;PERSEN;2024;2
287;32;JAWA BARAT;3274;KOTA CIREBON;MAKANAN, MINUMAN DAN TEMBAKAU;3;MARET;7.07;PERSEN;2024;2
288;32;JAWA BARAT;3274;KOTA CIREBON;PAKAIAN DAN ALAS KAKI;3;MARET;1.15;PERSEN;2024;2
289;32;JAWA BARAT;3274;KOTA CIREBON;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;3;MARET;0.65;PERSEN;2024;2
290;32;JAWA BARAT;3274;KOTA CIREBON;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;3;MARET;0.87;PERSEN;2024;2
291;32;JAWA BARAT;3274;KOTA CIREBON;KESEHATAN;3;MARET;0.53;PERSEN;2024;2
292;32;JAWA BARAT;3274;KOTA CIREBON;TRANSPORTASI;3;MARET;0.14;PERSEN;2024;2
293;32;JAWA BARAT;3274;KOTA CIREBON;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;3;MARET;0.16;PERSEN;2024;2
294;32;JAWA BARAT;3274;KOTA CIREBON;REKREASI, OLAHRAGA DAN BUDAYA;3;MARET;1.28;PERSEN;2024;2
295;32;JAWA BARAT;3274;KOTA CIREBON;PENDIDIKAN;3;MARET;1.42;PERSEN;2024;2
296;32;JAWA BARAT;3274;KOTA CIREBON;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;3;MARET;0.75;PERSEN;2024;2
297;32;JAWA BARAT;3274;KOTA CIREBON;PERAWATAN PRIBADI DA JASA LAINNYA;3;MARET;1.48;PERSEN;2024;2
298;32;JAWA BARAT;3275;KOTA BEKASI;MAKANAN, MINUMAN DAN TEMBAKAU;3;MARET;9.94;PERSEN;2024;2
299;32;JAWA BARAT;3275;KOTA BEKASI;PAKAIAN DAN ALAS KAKI;3;MARET;1.77;PERSEN;2024;2
300;32;JAWA BARAT;3275;KOTA BEKASI;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;3;MARET;-0.27;PERSEN;2024;2
301;32;JAWA BARAT;3275;KOTA BEKASI;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;3;MARET;1.27;PERSEN;2024;2
302;32;JAWA BARAT;3275;KOTA BEKASI;KESEHATAN;3;MARET;4.41;PERSEN;2024;2
303;32;JAWA BARAT;3275;KOTA BEKASI;TRANSPORTASI;3;MARET;0.82;PERSEN;2024;2
304;32;JAWA BARAT;3275;KOTA BEKASI;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;3;MARET;0.22;PERSEN;2024;2
305;32;JAWA BARAT;3275;KOTA BEKASI;REKREASI, OLAHRAGA DAN BUDAYA;3;MARET;8.81;PERSEN;2024;2
306;32;JAWA BARAT;3275;KOTA BEKASI;PENDIDIKAN;3;MARET;2.27;PERSEN;2024;2
307;32;JAWA BARAT;3275;KOTA BEKASI;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;3;MARET;4.5;PERSEN;2024;2
308;32;JAWA BARAT;3275;KOTA BEKASI;PERAWATAN PRIBADI DA JASA LAINNYA;3;MARET;5.53;PERSEN;2024;2
309;32;JAWA BARAT;3276;KOTA DEPOK;MAKANAN, MINUMAN DAN TEMBAKAU;3;MARET;5.97;PERSEN;2024;2
310;32;JAWA BARAT;3276;KOTA DEPOK;PAKAIAN DAN ALAS KAKI;3;MARET;0.79;PERSEN;2024;2
311;32;JAWA BARAT;3276;KOTA DEPOK;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;3;MARET;1.09;PERSEN;2024;2
312;32;JAWA BARAT;3276;KOTA DEPOK;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;3;MARET;1.23;PERSEN;2024;2
313;32;JAWA BARAT;3276;KOTA DEPOK;KESEHATAN;3;MARET;2.05;PERSEN;2024;2
314;32;JAWA BARAT;3276;KOTA DEPOK;TRANSPORTASI;3;MARET;0.15;PERSEN;2024;2
315;32;JAWA BARAT;3276;KOTA DEPOK;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;3;MARET;-0.66;PERSEN;2024;2
316;32;JAWA BARAT;3276;KOTA DEPOK;REKREASI, OLAHRAGA DAN BUDAYA;3;MARET;6.66;PERSEN;2024;2
317;32;JAWA BARAT;3276;KOTA DEPOK;PENDIDIKAN;3;MARET;2.18;PERSEN;2024;2
318;32;JAWA BARAT;3276;KOTA DEPOK;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;3;MARET;2.28;PERSEN;2024;2
319;32;JAWA BARAT;3276;KOTA DEPOK;PERAWATAN PRIBADI DA JASA LAINNYA;3;MARET;5.53;PERSEN;2024;2
320;32;JAWA BARAT;3278;KOTA TASIKMALAYA;MAKANAN, MINUMAN DAN TEMBAKAU;3;MARET;8.03;PERSEN;2024;2
321;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PAKAIAN DAN ALAS KAKI;3;MARET;1.73;PERSEN;2024;2
322;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;3;MARET;1.56;PERSEN;2024;2
323;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;3;MARET;0.05;PERSEN;2024;2
324;32;JAWA BARAT;3278;KOTA TASIKMALAYA;KESEHATAN;3;MARET;1.43;PERSEN;2024;2
325;32;JAWA BARAT;3278;KOTA TASIKMALAYA;TRANSPORTASI;3;MARET;0.65;PERSEN;2024;2
326;32;JAWA BARAT;3278;KOTA TASIKMALAYA;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;3;MARET;-0.98;PERSEN;2024;2
327;32;JAWA BARAT;3278;KOTA TASIKMALAYA;REKREASI, OLAHRAGA DAN BUDAYA;3;MARET;2.49;PERSEN;2024;2
328;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PENDIDIKAN;3;MARET;2.63;PERSEN;2024;2
329;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;3;MARET;0.54;PERSEN;2024;2
330;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PERAWATAN PRIBADI DA JASA LAINNYA;3;MARET;2.22;PERSEN;2024;2
331;32;JAWA BARAT;3204;KABUPATEN BANDUNG;MAKANAN, MINUMAN DAN TEMBAKAU;4;APRIL;5.07;PERSEN;2024;5
332;32;JAWA BARAT;3204;KABUPATEN BANDUNG;PAKAIAN DAN ALAS KAKI;4;APRIL;-1.86;PERSEN;2024;5
333;32;JAWA BARAT;3204;KABUPATEN BANDUNG;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;4;APRIL;1.08;PERSEN;2024;5
334;32;JAWA BARAT;3204;KABUPATEN BANDUNG;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;4;APRIL;2.39;PERSEN;2024;5
335;32;JAWA BARAT;3204;KABUPATEN BANDUNG;KESEHATAN;4;APRIL;4.72;PERSEN;2024;5
336;32;JAWA BARAT;3204;KABUPATEN BANDUNG;TRANSPORTASI;4;APRIL;-0.09;PERSEN;2024;5
337;32;JAWA BARAT;3204;KABUPATEN BANDUNG;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;4;APRIL;-0.88;PERSEN;2024;5
338;32;JAWA BARAT;3204;KABUPATEN BANDUNG;REKREASI, OLAHRAGA DAN BUDAYA;4;APRIL;1.18;PERSEN;2024;5
339;32;JAWA BARAT;3204;KABUPATEN BANDUNG;PENDIDIKAN;4;APRIL;0.4;PERSEN;2024;5
340;32;JAWA BARAT;3204;KABUPATEN BANDUNG;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;4;APRIL;7.14;PERSEN;2024;5
341;32;JAWA BARAT;3204;KABUPATEN BANDUNG;PERAWATAN PRIBADI DA JASA LAINNYA;4;APRIL;6.56;PERSEN;2024;5
342;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;MAKANAN, MINUMAN DAN TEMBAKAU;4;APRIL;5.95;PERSEN;2024;5
343;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;PAKAIAN DAN ALAS KAKI;4;APRIL;4.13;PERSEN;2024;5
344;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;4;APRIL;0.66;PERSEN;2024;5
345;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;4;APRIL;-1.12;PERSEN;2024;5
346;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;KESEHATAN;4;APRIL;1.52;PERSEN;2024;5
347;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;TRANSPORTASI;4;APRIL;0.98;PERSEN;2024;5
348;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;4;APRIL;-0.49;PERSEN;2024;5
349;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;REKREASI, OLAHRAGA DAN BUDAYA;4;APRIL;0.73;PERSEN;2024;5
350;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;PENDIDIKAN;4;APRIL;0.81;PERSEN;2024;5
351;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;4;APRIL;1.69;PERSEN;2024;5
352;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;PERAWATAN PRIBADI DA JASA LAINNYA;4;APRIL;1.84;PERSEN;2024;5
353;32;JAWA BARAT;3213;KABUPATEN SUBANG;MAKANAN, MINUMAN DAN TEMBAKAU;4;APRIL;7.66;PERSEN;2024;5
354;32;JAWA BARAT;3213;KABUPATEN SUBANG;PAKAIAN DAN ALAS KAKI;4;APRIL;-0.2;PERSEN;2024;5
355;32;JAWA BARAT;3213;KABUPATEN SUBANG;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;4;APRIL;1.18;PERSEN;2024;5
356;32;JAWA BARAT;3213;KABUPATEN SUBANG;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;4;APRIL;0.12;PERSEN;2024;5
357;32;JAWA BARAT;3213;KABUPATEN SUBANG;KESEHATAN;4;APRIL;1.55;PERSEN;2024;5
358;32;JAWA BARAT;3213;KABUPATEN SUBANG;TRANSPORTASI;4;APRIL;1.56;PERSEN;2024;5
359;32;JAWA BARAT;3213;KABUPATEN SUBANG;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;4;APRIL;-0.66;PERSEN;2024;5
360;32;JAWA BARAT;3213;KABUPATEN SUBANG;REKREASI, OLAHRAGA DAN BUDAYA;4;APRIL;5.78;PERSEN;2024;5
361;32;JAWA BARAT;3213;KABUPATEN SUBANG;PENDIDIKAN;4;APRIL;0.82;PERSEN;2024;5
